COD_DEIS	Año	Mes	COD_SIGTE	CONSULTAS	CONSULTAS_NUEVA	CONSULTAS_CONTROL	PERTINENTES	NSP	NSP_NUEVA	ALTAS
114612	2020	12	07-063	0	0	0	0	0	0	0
114612	2020	12	07-064	0	0	0	0	0	0	0
114612	2020	12	07-065	0	0	0	0	0	0	0
114612	2020	12	07-066	0	0	0	0	0	0	0
114612	2020	12	07-067	0	0	0	0	0	0	0
114612	2020	12	07-068	0	0	0	0	0	0	0
114613	2020	1	07-002	0	0	0	0	0	0	0
114613	2020	1	07-003	0	0	0	0	0	0	0
114613	2020	1	07-004	0	0	0	0	0	0	0
114613	2020	1	07-005	0	0	0	0	0	0	0
114613	2020	1	07-006	0	0	0	0	0	0	0
114613	2020	1	07-007	0	0	0	0	0	0	0
114613	2020	1	07-008	0	0	0	0	0	0	0
114613	2020	1	07-009	0	0	0	0	0	0	0
114613	2020	1	07-010	0	0	0	0	0	0	0
114613	2020	1	07-011	0	0	0	0	0	0	0
114613	2020	1	07-012	0	0	0	0	0	0	0
114613	2020	1	07-013	0	0	0	0	0	0	0
114613	2020	1	07-014	0	0	0	0	0	0	0
114613	2020	1	07-015	0	0	0	0	0	0	0
114613	2020	1	07-016	0	0	0	0	0	0	0
114613	2020	1	07-017	0	0	0	0	0	0	0
114613	2020	1	07-018	0	0	0	0	0	0	0
114613	2020	1	07-019	0	0	0	0	0	0	0
114613	2020	1	07-020	0	0	0	0	0	0	0
114613	2020	1	07-021	0	0	0	0	0	0	0
114613	2020	1	07-022	0	0	0	0	0	0	0
114613	2020	1	07-023	0	0	0	0	0	0	0
114613	2020	1	07-024	0	0	0	0	0	0	0
114613	2020	1	07-025	0	0	0	0	0	0	0
114613	2020	1	07-026	0	0	0	0	0	0	0
114613	2020	1	07-028	0	0	0	0	0	0	0
114613	2020	1	07-028-x	0	0	0	0	0	0	0
114613	2020	1	07-029	0	0	0	0	0	0	0
114613	2020	1	07-030	0	0	0	0	0	0	0
114613	2020	1	07-035	0	0	0	0	0	0	0
114613	2020	1	07-037	0	0	0	0	0	0	0
114613	2020	1	07-038	0	0	0	0	0	0	0
114613	2020	1	07-039	0	0	0	0	0	0	0
114613	2020	1	07-040	0	0	0	0	0	0	0
114613	2020	1	07-041	0	0	0	0	0	0	0
114613	2020	1	07-042	0	0	0	0	0	0	0
114613	2020	1	07-044	0	0	0	0	0	0	0
114613	2020	1	07-045	0	0	0	0	0	0	0
114613	2020	1	07-046	0	0	0	0	0	0	0
114613	2020	1	07-047	0	0	0	0	0	0	0
114613	2020	1	07-048	252	4	248	4	0	0	0
114613	2020	1	07-049	117	1	116	1	0	0	0
114613	2020	1	07-050	0	0	0	0	0	0	0
114613	2020	1	07-051	0	0	0	0	0	0	0
114613	2020	1	07-053	0	0	0	0	0	0	0
114613	2020	1	07-054	0	0	0	0	0	0	0
114613	2020	1	07-055	0	0	0	0	0	0	0
114613	2020	1	07-056	0	0	0	0	0	0	0
114613	2020	1	07-057	0	0	0	0	0	0	0
114613	2020	1	07-058	0	0	0	0	0	0	0
114613	2020	1	07-059	0	0	0	0	0	0	0
114613	2020	1	07-060	0	0	0	0	0	0	0
114613	2020	1	07-061	0	0	0	0	0	0	0
114613	2020	1	07-062	0	0	0	0	0	0	0
114613	2020	1	07-063	0	0	0	0	0	0	0
114613	2020	1	07-064	0	0	0	0	0	0	0
114613	2020	1	07-065	0	0	0	0	0	0	0
114613	2020	1	07-066	0	0	0	0	0	0	0
114613	2020	1	07-067	0	0	0	0	0	0	0
114613	2020	1	07-068	0	0	0	0	0	0	0
114613	2020	2	07-002	0	0	0	0	0	0	0
114613	2020	2	07-003	0	0	0	0	0	0	0
114613	2020	2	07-004	0	0	0	0	0	0	0
114613	2020	2	07-005	0	0	0	0	0	0	0
114613	2020	2	07-006	0	0	0	0	0	0	0
114613	2020	2	07-007	0	0	0	0	0	0	0
114613	2020	2	07-008	0	0	0	0	0	0	0
114613	2020	2	07-009	0	0	0	0	0	0	0
114613	2020	2	07-010	0	0	0	0	0	0	0
114613	2020	2	07-011	0	0	0	0	0	0	0
114613	2020	2	07-012	0	0	0	0	0	0	0
114613	2020	2	07-013	0	0	0	0	0	0	0
114613	2020	2	07-014	0	0	0	0	0	0	0
114613	2020	2	07-015	0	0	0	0	0	0	0
114613	2020	2	07-016	0	0	0	0	0	0	0
114613	2020	2	07-017	0	0	0	0	0	0	0
114613	2020	2	07-018	0	0	0	0	0	0	0
114613	2020	2	07-019	0	0	0	0	0	0	0
114613	2020	2	07-020	0	0	0	0	0	0	0
114613	2020	2	07-021	0	0	0	0	0	0	0
114613	2020	2	07-022	0	0	0	0	0	0	0
114613	2020	2	07-023	0	0	0	0	0	0	0
114613	2020	2	07-024	0	0	0	0	0	0	0
114613	2020	2	07-025	0	0	0	0	0	0	0
114613	2020	2	07-026	0	0	0	0	0	0	0
114613	2020	2	07-028	0	0	0	0	0	0	0
114613	2020	2	07-028-x	0	0	0	0	0	0	0
114613	2020	2	07-029	0	0	0	0	0	0	0
114613	2020	2	07-030	0	0	0	0	0	0	0
114613	2020	2	07-035	0	0	0	0	0	0	0
114613	2020	2	07-037	0	0	0	0	0	0	0
114613	2020	2	07-038	0	0	0	0	0	0	0
114613	2020	2	07-039	0	0	0	0	0	0	0
114613	2020	2	07-040	0	0	0	0	0	0	0
114613	2020	2	07-041	0	0	0	0	0	0	0
114613	2020	2	07-042	0	0	0	0	0	0	0
114613	2020	2	07-044	0	0	0	0	0	0	0
114613	2020	2	07-045	0	0	0	0	0	0	0
114613	2020	2	07-046	0	0	0	0	0	0	0
114613	2020	2	07-047	0	0	0	0	0	0	0
114613	2020	2	07-048	130	3	127	3	6	0	0
114613	2020	2	07-049	66	2	64	2	5	0	0
114613	2020	2	07-050	0	0	0	0	0	0	0
114613	2020	2	07-051	0	0	0	0	0	0	0
114613	2020	2	07-053	0	0	0	0	0	0	0
114613	2020	2	07-054	0	0	0	0	0	0	0
114613	2020	2	07-055	0	0	0	0	0	0	0
114613	2020	2	07-056	0	0	0	0	0	0	0
114613	2020	2	07-057	0	0	0	0	0	0	0
114613	2020	2	07-058	0	0	0	0	0	0	0
114613	2020	2	07-059	0	0	0	0	0	0	0
114613	2020	2	07-060	0	0	0	0	0	0	0
114613	2020	2	07-061	0	0	0	0	0	0	0
114613	2020	2	07-062	0	0	0	0	0	0	0
114613	2020	2	07-063	0	0	0	0	0	0	0
114613	2020	2	07-064	0	0	0	0	0	0	0
114613	2020	2	07-065	0	0	0	0	0	0	0
114613	2020	2	07-066	0	0	0	0	0	0	0
114613	2020	2	07-067	0	0	0	0	0	0	0
114613	2020	2	07-068	0	0	0	0	0	0	0
114613	2020	3	07-002	0	0	0	0	0	0	0
114613	2020	3	07-003	0	0	0	0	0	0	0
114613	2020	3	07-004	0	0	0	0	0	0	0
114613	2020	3	07-005	0	0	0	0	0	0	0
114613	2020	3	07-006	0	0	0	0	0	0	0
114613	2020	3	07-007	0	0	0	0	0	0	0
114613	2020	3	07-008	0	0	0	0	0	0	0
114613	2020	3	07-009	0	0	0	0	0	0	0
114613	2020	3	07-010	0	0	0	0	0	0	0
114613	2020	3	07-011	0	0	0	0	0	0	0
114613	2020	3	07-012	0	0	0	0	0	0	0
114613	2020	3	07-013	0	0	0	0	0	0	0
114613	2020	3	07-014	0	0	0	0	0	0	0
114613	2020	3	07-015	0	0	0	0	0	0	0
114613	2020	3	07-016	0	0	0	0	0	0	0
114613	2020	3	07-017	0	0	0	0	0	0	0
114613	2020	3	07-018	0	0	0	0	0	0	0
114613	2020	3	07-019	0	0	0	0	0	0	0
114613	2020	3	07-020	0	0	0	0	0	0	0
114613	2020	3	07-021	0	0	0	0	0	0	0
114613	2020	3	07-022	0	0	0	0	0	0	0
114613	2020	3	07-023	0	0	0	0	0	0	0
114613	2020	3	07-024	0	0	0	0	0	0	0
114613	2020	3	07-025	0	0	0	0	0	0	0
114613	2020	3	07-026	0	0	0	0	0	0	0
114613	2020	3	07-028	0	0	0	0	0	0	0
114613	2020	3	07-028-x	0	0	0	0	0	0	0
114613	2020	3	07-029	0	0	0	0	0	0	0
114613	2020	3	07-030	0	0	0	0	0	0	0
114613	2020	3	07-035	0	0	0	0	0	0	0
114613	2020	3	07-037	0	0	0	0	0	0	0
114613	2020	3	07-038	0	0	0	0	0	0	0
114613	2020	3	07-039	0	0	0	0	0	0	0
114613	2020	3	07-040	0	0	0	0	0	0	0
114613	2020	3	07-041	0	0	0	0	0	0	0
114613	2020	3	07-042	0	0	0	0	0	0	0
114613	2020	3	07-044	0	0	0	0	0	0	0
114613	2020	3	07-045	0	0	0	0	0	0	0
114613	2020	3	07-046	0	0	0	0	0	0	0
114613	2020	3	07-047	0	0	0	0	0	0	0
114613	2020	3	07-048	64	14	50	7	0	0	0
114613	2020	3	07-049	22	0	22	0	0	0	0
114613	2020	3	07-050	0	0	0	0	0	0	0
114613	2020	3	07-051	0	0	0	0	0	0	0
114613	2020	3	07-053	0	0	0	0	0	0	0
114613	2020	3	07-054	0	0	0	0	0	0	0
114613	2020	3	07-055	0	0	0	0	0	0	0
114613	2020	3	07-056	0	0	0	0	0	0	0
114613	2020	3	07-057	0	0	0	0	0	0	0
114613	2020	3	07-058	0	0	0	0	0	0	0
114613	2020	3	07-059	0	0	0	0	0	0	0
114613	2020	3	07-060	0	0	0	0	0	0	0
114613	2020	3	07-061	0	0	0	0	0	0	0
114613	2020	3	07-062	0	0	0	0	0	0	0
114613	2020	3	07-063	0	0	0	0	0	0	0
114613	2020	3	07-064	0	0	0	0	0	0	0
114613	2020	3	07-065	0	0	0	0	0	0	0
114613	2020	3	07-066	0	0	0	0	0	0	0
114613	2020	3	07-067	0	0	0	0	0	0	0
114613	2020	3	07-068	0	0	0	0	0	0	0
114613	2020	4	07-002	0	0	0	0	0	0	0
114613	2020	4	07-003	0	0	0	0	0	0	0
114613	2020	4	07-004	0	0	0	0	0	0	0
114613	2020	4	07-005	0	0	0	0	0	0	0
114613	2020	4	07-006	0	0	0	0	0	0	0
114613	2020	4	07-007	0	0	0	0	0	0	0
114613	2020	4	07-008	0	0	0	0	0	0	0
114613	2020	4	07-009	0	0	0	0	0	0	0
114613	2020	4	07-010	0	0	0	0	0	0	0
114613	2020	4	07-011	0	0	0	0	0	0	0
114613	2020	4	07-012	0	0	0	0	0	0	0
114613	2020	4	07-013	0	0	0	0	0	0	0
114613	2020	4	07-014	0	0	0	0	0	0	0
114613	2020	4	07-015	0	0	0	0	0	0	0
114613	2020	4	07-016	0	0	0	0	0	0	0
114613	2020	4	07-017	0	0	0	0	0	0	0
114613	2020	4	07-018	0	0	0	0	0	0	0
114613	2020	4	07-019	0	0	0	0	0	0	0
114613	2020	4	07-020	0	0	0	0	0	0	0
114613	2020	4	07-021	0	0	0	0	0	0	0
114613	2020	4	07-022	0	0	0	0	0	0	0
114613	2020	4	07-023	0	0	0	0	0	0	0
114613	2020	4	07-024	0	0	0	0	0	0	0
114613	2020	4	07-025	0	0	0	0	0	0	0
114613	2020	4	07-026	0	0	0	0	0	0	0
114613	2020	4	07-028	0	0	0	0	0	0	0
114613	2020	4	07-028-x	0	0	0	0	0	0	0
114613	2020	4	07-029	0	0	0	0	0	0	0
114613	2020	4	07-030	0	0	0	0	0	0	0
114613	2020	4	07-035	0	0	0	0	0	0	0
114613	2020	4	07-037	0	0	0	0	0	0	0
114613	2020	4	07-038	0	0	0	0	0	0	0
114613	2020	4	07-039	0	0	0	0	0	0	0
114613	2020	4	07-040	0	0	0	0	0	0	0
114613	2020	4	07-041	0	0	0	0	0	0	0
114613	2020	4	07-042	0	0	0	0	0	0	0
114613	2020	4	07-044	0	0	0	0	0	0	0
114613	2020	4	07-045	0	0	0	0	0	0	0
114613	2020	4	07-046	0	0	0	0	0	0	0
114613	2020	4	07-047	0	0	0	0	0	0	0
114613	2020	4	07-048	101	5	96	5	2	1	0
114613	2020	4	07-049	16	2	14	1	1	0	0
114613	2020	4	07-050	0	0	0	0	0	0	0
114613	2020	4	07-051	0	0	0	0	0	0	0
114613	2020	4	07-053	0	0	0	0	0	0	0
114613	2020	4	07-054	0	0	0	0	0	0	0
114613	2020	4	07-055	0	0	0	0	0	0	0
114613	2020	4	07-056	0	0	0	0	0	0	0
114613	2020	4	07-057	0	0	0	0	0	0	0
114613	2020	4	07-058	0	0	0	0	0	0	0
114613	2020	4	07-059	0	0	0	0	0	0	0
114613	2020	4	07-060	0	0	0	0	0	0	0
114613	2020	4	07-061	0	0	0	0	0	0	0
114613	2020	4	07-062	0	0	0	0	0	0	0
114613	2020	4	07-063	0	0	0	0	0	0	0
114613	2020	4	07-064	0	0	0	0	0	0	0
114613	2020	4	07-065	0	0	0	0	0	0	0
114613	2020	4	07-066	0	0	0	0	0	0	0
114613	2020	4	07-067	0	0	0	0	0	0	0
114613	2020	4	07-068	0	0	0	0	0	0	0
114613	2020	5	07-002	0	0	0	0	0	0	0
114613	2020	5	07-003	0	0	0	0	0	0	0
114613	2020	5	07-004	0	0	0	0	0	0	0
114613	2020	5	07-005	0	0	0	0	0	0	0
114613	2020	5	07-006	0	0	0	0	0	0	0
114613	2020	5	07-007	0	0	0	0	0	0	0
114613	2020	5	07-008	0	0	0	0	0	0	0
114613	2020	5	07-009	0	0	0	0	0	0	0
114613	2020	5	07-010	0	0	0	0	0	0	0
114613	2020	5	07-011	0	0	0	0	0	0	0
114613	2020	5	07-012	0	0	0	0	0	0	0
114613	2020	5	07-013	0	0	0	0	0	0	0
114613	2020	5	07-014	0	0	0	0	0	0	0
114613	2020	5	07-015	0	0	0	0	0	0	0
114613	2020	5	07-016	0	0	0	0	0	0	0
114613	2020	5	07-017	0	0	0	0	0	0	0
114613	2020	5	07-018	0	0	0	0	0	0	0
114613	2020	5	07-019	0	0	0	0	0	0	0
114613	2020	5	07-020	0	0	0	0	0	0	0
114613	2020	5	07-021	0	0	0	0	0	0	0
114613	2020	5	07-022	0	0	0	0	0	0	0
114613	2020	5	07-023	0	0	0	0	0	0	0
114613	2020	5	07-024	0	0	0	0	0	0	0
114613	2020	5	07-025	0	0	0	0	0	0	0
114613	2020	5	07-026	0	0	0	0	0	0	0
114613	2020	5	07-028	0	0	0	0	0	0	0
114613	2020	5	07-028-x	0	0	0	0	0	0	0
114613	2020	5	07-029	0	0	0	0	0	0	0
114613	2020	5	07-030	0	0	0	0	0	0	0
114613	2020	5	07-035	0	0	0	0	0	0	0
114613	2020	5	07-037	0	0	0	0	0	0	0
114613	2020	5	07-038	0	0	0	0	0	0	0
114613	2020	5	07-039	0	0	0	0	0	0	0
114613	2020	5	07-040	0	0	0	0	0	0	0
114613	2020	5	07-041	0	0	0	0	0	0	0
114613	2020	5	07-042	0	0	0	0	0	0	0
114613	2020	5	07-044	0	0	0	0	0	0	0
114613	2020	5	07-045	0	0	0	0	0	0	0
114613	2020	5	07-046	0	0	0	0	0	0	0
114613	2020	5	07-047	0	0	0	0	0	0	0
114613	2020	5	07-048	77	6	71	6	6	2	0
114613	2020	5	07-049	17	1	16	1	0	0	0
114613	2020	5	07-050	0	0	0	0	0	0	0
114613	2020	5	07-051	0	0	0	0	0	0	0
114613	2020	5	07-053	0	0	0	0	0	0	0
114613	2020	5	07-054	0	0	0	0	0	0	0
114613	2020	5	07-055	0	0	0	0	0	0	0
114613	2020	5	07-056	0	0	0	0	0	0	0
114613	2020	5	07-057	0	0	0	0	0	0	0
114613	2020	5	07-058	0	0	0	0	0	0	0
114613	2020	5	07-059	0	0	0	0	0	0	0
114613	2020	5	07-060	0	0	0	0	0	0	0
114613	2020	5	07-061	0	0	0	0	0	0	0
114613	2020	5	07-062	0	0	0	0	0	0	0
114613	2020	5	07-063	0	0	0	0	0	0	0
114613	2020	5	07-064	0	0	0	0	0	0	0
114613	2020	5	07-065	0	0	0	0	0	0	0
114613	2020	5	07-066	0	0	0	0	0	0	0
114613	2020	5	07-067	0	0	0	0	0	0	0
114613	2020	5	07-068	0	0	0	0	0	0	0
114613	2020	6	07-002	0	0	0	0	0	0	0
114613	2020	6	07-003	0	0	0	0	0	0	0
114613	2020	6	07-004	0	0	0	0	0	0	0
114613	2020	6	07-005	0	0	0	0	0	0	0
114613	2020	6	07-006	0	0	0	0	0	0	0
114613	2020	6	07-007	0	0	0	0	0	0	0
114613	2020	6	07-008	0	0	0	0	0	0	0
114613	2020	6	07-009	0	0	0	0	0	0	0
114613	2020	6	07-010	0	0	0	0	0	0	0
114613	2020	6	07-011	0	0	0	0	0	0	0
114613	2020	6	07-012	0	0	0	0	0	0	0
114613	2020	6	07-013	0	0	0	0	0	0	0
114613	2020	6	07-014	0	0	0	0	0	0	0
114613	2020	6	07-015	0	0	0	0	0	0	0
114613	2020	6	07-016	0	0	0	0	0	0	0
114613	2020	6	07-017	0	0	0	0	0	0	0
114613	2020	6	07-018	0	0	0	0	0	0	0
114613	2020	6	07-019	0	0	0	0	0	0	0
114613	2020	6	07-020	0	0	0	0	0	0	0
114613	2020	6	07-021	0	0	0	0	0	0	0
114613	2020	6	07-022	0	0	0	0	0	0	0
114613	2020	6	07-023	0	0	0	0	0	0	0
114613	2020	6	07-024	0	0	0	0	0	0	0
114613	2020	6	07-025	0	0	0	0	0	0	0
114613	2020	6	07-026	0	0	0	0	0	0	0
114613	2020	6	07-028	0	0	0	0	0	0	0
114613	2020	6	07-028-x	0	0	0	0	0	0	0
114613	2020	6	07-029	0	0	0	0	0	0	0
114613	2020	6	07-030	0	0	0	0	0	0	0
114613	2020	6	07-035	0	0	0	0	0	0	0
114613	2020	6	07-037	0	0	0	0	0	0	0
114613	2020	6	07-038	0	0	0	0	0	0	0
114613	2020	6	07-039	0	0	0	0	0	0	0
114613	2020	6	07-040	0	0	0	0	0	0	0
114613	2020	6	07-041	0	0	0	0	0	0	0
114613	2020	6	07-042	0	0	0	0	0	0	0
114613	2020	6	07-044	0	0	0	0	0	0	0
114613	2020	6	07-045	0	0	0	0	0	0	0
114613	2020	6	07-046	0	0	0	0	0	0	0
114613	2020	6	07-047	0	0	0	0	0	0	0
114613	2020	6	07-048	57	5	52	2	5	1	0
114613	2020	6	07-049	15	1	14	1	2	1	0
114613	2020	6	07-050	0	0	0	0	0	0	0
114613	2020	6	07-051	0	0	0	0	0	0	0
114613	2020	6	07-053	0	0	0	0	0	0	0
114613	2020	6	07-054	0	0	0	0	0	0	0
114613	2020	6	07-055	0	0	0	0	0	0	0
114613	2020	6	07-056	0	0	0	0	0	0	0
114613	2020	6	07-057	0	0	0	0	0	0	0
114613	2020	6	07-058	0	0	0	0	0	0	0
114613	2020	6	07-059	0	0	0	0	0	0	0
114613	2020	6	07-060	0	0	0	0	0	0	0
114613	2020	6	07-061	0	0	0	0	0	0	0
114613	2020	6	07-062	0	0	0	0	0	0	0
114613	2020	6	07-063	0	0	0	0	0	0	0
114613	2020	6	07-064	0	0	0	0	0	0	0
114613	2020	6	07-065	0	0	0	0	0	0	0
114613	2020	6	07-066	0	0	0	0	0	0	0
114613	2020	6	07-067	0	0	0	0	0	0	0
114613	2020	6	07-068	0	0	0	0	0	0	0
114613	2020	7	07-002	0	0	0	0	0	0	0
114613	2020	7	07-003	0	0	0	0	0	0	0
114613	2020	7	07-004	0	0	0	0	0	0	0
114613	2020	7	07-005	0	0	0	0	0	0	0
114613	2020	7	07-006	0	0	0	0	0	0	0
114613	2020	7	07-007	0	0	0	0	0	0	0
114613	2020	7	07-008	0	0	0	0	0	0	0
114613	2020	7	07-009	0	0	0	0	0	0	0
114613	2020	7	07-010	0	0	0	0	0	0	0
114613	2020	7	07-011	0	0	0	0	0	0	0
114613	2020	7	07-012	0	0	0	0	0	0	0
114613	2020	7	07-013	0	0	0	0	0	0	0
114613	2020	7	07-014	0	0	0	0	0	0	0
114613	2020	7	07-015	0	0	0	0	0	0	0
114613	2020	7	07-016	0	0	0	0	0	0	0
114613	2020	7	07-017	0	0	0	0	0	0	0
114613	2020	7	07-018	0	0	0	0	0	0	0
114613	2020	7	07-019	0	0	0	0	0	0	0
114613	2020	7	07-020	0	0	0	0	0	0	0
114613	2020	7	07-021	0	0	0	0	0	0	0
114613	2020	7	07-022	0	0	0	0	0	0	0
114613	2020	7	07-023	0	0	0	0	0	0	0
114613	2020	7	07-024	0	0	0	0	0	0	0
114613	2020	7	07-025	0	0	0	0	0	0	0
114613	2020	7	07-026	0	0	0	0	0	0	0
114613	2020	7	07-028	0	0	0	0	0	0	0
114613	2020	7	07-028-x	0	0	0	0	0	0	0
114613	2020	7	07-029	0	0	0	0	0	0	0
114613	2020	7	07-030	0	0	0	0	0	0	0
114613	2020	7	07-035	0	0	0	0	0	0	0
114613	2020	7	07-037	0	0	0	0	0	0	0
114613	2020	7	07-038	0	0	0	0	0	0	0
114613	2020	7	07-039	0	0	0	0	0	0	0
114613	2020	7	07-040	0	0	0	0	0	0	0
114613	2020	7	07-041	0	0	0	0	0	0	0
114613	2020	7	07-042	0	0	0	0	0	0	0
114613	2020	7	07-044	0	0	0	0	0	0	0
114613	2020	7	07-045	0	0	0	0	0	0	0
114613	2020	7	07-046	0	0	0	0	0	0	0
114613	2020	7	07-047	0	0	0	0	0	0	0
114613	2020	7	07-048	45	10	35	10	0	0	0
114613	2020	7	07-049	13	1	12	1	2	0	0
114613	2020	7	07-050	0	0	0	0	0	0	0
114613	2020	7	07-051	0	0	0	0	0	0	0
114613	2020	7	07-053	0	0	0	0	0	0	0
114613	2020	7	07-054	0	0	0	0	0	0	0
114613	2020	7	07-055	0	0	0	0	0	0	0
114613	2020	7	07-056	0	0	0	0	0	0	0
114613	2020	7	07-057	0	0	0	0	0	0	0
114613	2020	7	07-058	0	0	0	0	0	0	0
114613	2020	7	07-059	0	0	0	0	0	0	0
114613	2020	7	07-060	0	0	0	0	0	0	0
114613	2020	7	07-061	0	0	0	0	0	0	0
114613	2020	7	07-062	0	0	0	0	0	0	0
114613	2020	7	07-063	0	0	0	0	0	0	0
114613	2020	7	07-064	0	0	0	0	0	0	0
114613	2020	7	07-065	0	0	0	0	0	0	0
114613	2020	7	07-066	0	0	0	0	0	0	0
114613	2020	7	07-067	0	0	0	0	0	0	0
114613	2020	7	07-068	0	0	0	0	0	0	0
114613	2020	8	07-002	0	0	0	0	0	0	0
114613	2020	8	07-003	0	0	0	0	0	0	0
114613	2020	8	07-004	0	0	0	0	0	0	0
114613	2020	8	07-005	0	0	0	0	0	0	0
114613	2020	8	07-006	0	0	0	0	0	0	0
114613	2020	8	07-007	0	0	0	0	0	0	0
114613	2020	8	07-008	0	0	0	0	0	0	0
114613	2020	8	07-009	0	0	0	0	0	0	0
114613	2020	8	07-010	0	0	0	0	0	0	0
114613	2020	8	07-011	0	0	0	0	0	0	0
114613	2020	8	07-012	0	0	0	0	0	0	0
114613	2020	8	07-013	0	0	0	0	0	0	0
114613	2020	8	07-014	0	0	0	0	0	0	0
114613	2020	8	07-015	0	0	0	0	0	0	0
114613	2020	8	07-016	0	0	0	0	0	0	0
114613	2020	8	07-017	0	0	0	0	0	0	0
114613	2020	8	07-018	0	0	0	0	0	0	0
114613	2020	8	07-019	0	0	0	0	0	0	0
114613	2020	8	07-020	0	0	0	0	0	0	0
114613	2020	8	07-021	0	0	0	0	0	0	0
114613	2020	8	07-022	0	0	0	0	0	0	0
114613	2020	8	07-023	0	0	0	0	0	0	0
114613	2020	8	07-024	0	0	0	0	0	0	0
114613	2020	8	07-025	0	0	0	0	0	0	0
114613	2020	8	07-026	0	0	0	0	0	0	0
114613	2020	8	07-028	0	0	0	0	0	0	0
114613	2020	8	07-028-x	0	0	0	0	0	0	0
114613	2020	8	07-029	0	0	0	0	0	0	0
114613	2020	8	07-030	0	0	0	0	0	0	0
114613	2020	8	07-035	0	0	0	0	0	0	0
114613	2020	8	07-037	0	0	0	0	0	0	0
114613	2020	8	07-038	0	0	0	0	0	0	0
114613	2020	8	07-039	0	0	0	0	0	0	0
114613	2020	8	07-040	0	0	0	0	0	0	0
114613	2020	8	07-041	0	0	0	0	0	0	0
114613	2020	8	07-042	0	0	0	0	0	0	0
114613	2020	8	07-044	0	0	0	0	0	0	0
114613	2020	8	07-045	0	0	0	0	0	0	0
114613	2020	8	07-046	0	0	0	0	0	0	0
114613	2020	8	07-047	0	0	0	0	0	0	0
114613	2020	8	07-048	69	14	55	14	7	2	0
114613	2020	8	07-049	35	7	28	7	3	1	0
114613	2020	8	07-050	0	0	0	0	0	0	0
114613	2020	8	07-051	0	0	0	0	0	0	0
114613	2020	8	07-053	0	0	0	0	0	0	0
114613	2020	8	07-054	0	0	0	0	0	0	0
114613	2020	8	07-055	0	0	0	0	0	0	0
114613	2020	8	07-056	0	0	0	0	0	0	0
114613	2020	8	07-057	0	0	0	0	0	0	0
114613	2020	8	07-058	0	0	0	0	0	0	0
114613	2020	8	07-059	0	0	0	0	0	0	0
114613	2020	8	07-060	0	0	0	0	0	0	0
114613	2020	8	07-061	0	0	0	0	0	0	0
114613	2020	8	07-062	0	0	0	0	0	0	0
114613	2020	8	07-063	0	0	0	0	0	0	0
114613	2020	8	07-064	0	0	0	0	0	0	0
114613	2020	8	07-065	0	0	0	0	0	0	0
114613	2020	8	07-066	0	0	0	0	0	0	0
114613	2020	8	07-067	0	0	0	0	0	0	0
114613	2020	8	07-068	0	0	0	0	0	0	0
114613	2020	9	07-002	0	0	0	0	0	0	0
114613	2020	9	07-003	0	0	0	0	0	0	0
114613	2020	9	07-004	0	0	0	0	0	0	0
114613	2020	9	07-005	0	0	0	0	0	0	0
114613	2020	9	07-006	0	0	0	0	0	0	0
114613	2020	9	07-007	0	0	0	0	0	0	0
114613	2020	9	07-008	0	0	0	0	0	0	0
114613	2020	9	07-009	0	0	0	0	0	0	0
114613	2020	9	07-010	0	0	0	0	0	0	0
114613	2020	9	07-011	0	0	0	0	0	0	0
114613	2020	9	07-012	0	0	0	0	0	0	0
114613	2020	9	07-013	0	0	0	0	0	0	0
114613	2020	9	07-014	0	0	0	0	0	0	0
114613	2020	9	07-015	0	0	0	0	0	0	0
114613	2020	9	07-016	0	0	0	0	0	0	0
114613	2020	9	07-017	0	0	0	0	0	0	0
114613	2020	9	07-018	0	0	0	0	0	0	0
114613	2020	9	07-019	0	0	0	0	0	0	0
114613	2020	9	07-020	0	0	0	0	0	0	0
114613	2020	9	07-021	0	0	0	0	0	0	0
114613	2020	9	07-022	0	0	0	0	0	0	0
114613	2020	9	07-023	0	0	0	0	0	0	0
114613	2020	9	07-024	0	0	0	0	0	0	0
114613	2020	9	07-025	0	0	0	0	0	0	0
114613	2020	9	07-026	0	0	0	0	0	0	0
114613	2020	9	07-028	0	0	0	0	0	0	0
114613	2020	9	07-028-x	0	0	0	0	0	0	0
114613	2020	9	07-029	0	0	0	0	0	0	0
114613	2020	9	07-030	0	0	0	0	0	0	0
114613	2020	9	07-035	0	0	0	0	0	0	0
114613	2020	9	07-037	0	0	0	0	0	0	0
114613	2020	9	07-038	0	0	0	0	0	0	0
114613	2020	9	07-039	0	0	0	0	0	0	0
114613	2020	9	07-040	0	0	0	0	0	0	0
114613	2020	9	07-041	0	0	0	0	0	0	0
114613	2020	9	07-042	0	0	0	0	0	0	0
114613	2020	9	07-044	0	0	0	0	0	0	0
114613	2020	9	07-045	0	0	0	0	0	0	0
114613	2020	9	07-046	0	0	0	0	0	0	0
114613	2020	9	07-047	0	0	0	0	0	0	0
114613	2020	9	07-048	47	9	38	9	7	2	0
114613	2020	9	07-049	23	1	22	1	5	0	0
114613	2020	9	07-050	0	0	0	0	0	0	0
114613	2020	9	07-051	0	0	0	0	0	0	0
114613	2020	9	07-053	0	0	0	0	0	0	0
114613	2020	9	07-054	0	0	0	0	0	0	0
114613	2020	9	07-055	0	0	0	0	0	0	0
114613	2020	9	07-056	0	0	0	0	0	0	0
